region,hazard,rp,hhid,affected_cat,helped_cat,index,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_t,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,hh_reco_rate,integ,intermed_sf_num,optimal_hh_reco_rate,pc_fee,pcsoc,pcwgt,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,t_exhaust_sav,t_pov_cons,t_pov_inc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
III - Central Luzon,EQ,2000,3142052088001,a,helped,621752,21705.449000000004,15573.959716184301,0.013575180368467485,19936.496555257185,19064.567253323014,871.9293019341725,19035.67,19035.67,871.9293019341725,19035.63,0.04,19035.67,62384.0,59649.0,59649.0,2735.0,0.08400922942424362,1645565.465953651,0.0,8.98381029159407,414862967.1778357,0.0050000000000000044,,769.9718244941737,6955.05526,22302.6775,0.0,-8.995471034722868e-12,9.62,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.1271365011770736e-07,1133537.7415140255,7883817631.525643
III - Central Luzon,EQ,2000,3142119016293,a,helped,621767,26513.324000000008,15573.959716184301,0.012282814871410383,24850.030864549164,23761.633556760036,1088.397307789128,23747.41,23747.41,1088.397307789128,23747.36,0.05,23747.41,77873.0,74459.0,74459.0,3414.0,0.08400922942424362,1400044.759080751,0.0,8.447632853387482,277094623.7158721,0.0050000000000000044,,379.9860868309692,3721.431105,22302.6775,0.0,1.8701484805205837e-11,24197.79,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.3163475977984465e-07,1133537.7415140255,4218382609.9617443
III - Central Luzon,EQ,2000,3142119020371,a,helped,621770,59050.746000000014,15573.959716184301,0.008230330995853496,56097.73153793155,53638.15765697281,2459.573880958735,53638.27,53638.27,2459.573880958735,53638.16,0.11,53638.27,175963.0,168248.0,168248.0,7715.0,0.08400922942424362,1222172.5766163268,0.0,11.005410587629402,341522534.57235134,0.0050000000000000044,,0.0,2029.8714599999998,22302.6775,0.0,4.831690603168681e-12,53893.95,0.0,0.025048748102903654,10.0,8.265895953757193,10.019267822736055,-1.0,3.0,6.968862845402067e-08,1133537.7415140255,2300935910.332177
III - Central Luzon,EQ,2000,3491143017196,a,helped,621829,56512.641,15573.959716184301,0.008413122137976304,53686.61588508762,51332.88497606386,2353.730909023764,51332.99,51332.99,2353.730909023764,51332.88,0.11,51332.99,168400.0,161017.0,161017.0,7383.0,0.08400922942424362,1207097.4501312445,0.0,10.633498034652881,282601520.53516173,0.0050000000000000044,,0.0,1755.0999199999999,22302.6775,0.0,3.956301952712238e-11,57806.0,0.0,0.025048748102903654,10.0,8.053949903660847,10.019267822736055,-1.0,3.0,7.443575445338242e-08,1133537.7415140255,1989471999.4482467
III - Central Luzon,EQ,2000,3491226012152,a,helped,621843,24362.301000000007,15573.959716184301,0.012813590581041586,23143.90479093718,22129.151237717262,1014.7535532199163,22129.2,22129.2,1014.7535532199163,22129.15,0.05,22129.2,72596.0,69413.0,69413.0,3183.0,0.08400922942424362,1512386.3682070512,0.0,8.747479379029816,359276607.30885935,0.0050000000000000044,,0.0,5175.915875000001,22302.6775,0.0,-1.8104628907167353e-11,24919.86,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.6297989219166087e-07,1133537.7415140255,5867095991.214091
III - Central Luzon,EQ,2000,3491226015192,a,helped,621846,28664.256000000005,15573.959716184301,0.011812985169633243,26766.997347394088,25595.073356933386,1171.9239904607014,25575.49,25575.49,1171.9239904607014,25575.44,0.05,25575.49,83858.0,80182.0,80182.0,3676.0,0.08400922942424362,1300625.6442950151,0.0,8.159878091165867,311262131.67769176,0.0050000000000000044,,522.4808788596977,3881.9370249999997,22302.6775,0.0,-4.625633209798252e-12,29320.04,0.0,0.025048748102903654,10.0,7.186897880539469,10.019267822736055,-1.0,3.0,2.0605776702582549e-07,1133537.7415140255,4400322128.018175
III - Central Luzon,EQ,2000,3491412221136,a,helped,621857,53366.47700000001,15573.959716184301,0.00865756436101901,50697.82714445404,48475.12473381965,2222.702410634388,48475.22,48475.22,2222.702410634388,48475.12,0.1,48475.22,159025.0,152053.0,152053.0,6972.0,0.08400922942424362,1231685.4304730473,0.0,10.543749804329636,277345546.5208515,0.0050000000000000044,,0.0,1824.0019,22302.6775,0.0,6.153300091682468e-12,54587.84,0.0,0.025048748102903654,10.0,8.015414258188784,10.019267822736055,-1.0,3.0,8.111425793592302e-08,1133537.7415140255,2067574994.2432914
III - Central Luzon,EQ,2000,3491412222143,a,helped,621858,12414.845,15573.959716184301,0.017949788875572446,11529.120579654831,11024.453638169714,504.66694148511704,11013.25,11013.25,504.66694148511704,11013.23,0.02,11013.25,36105.0,34522.0,34522.0,1583.0,0.08400922942424362,1748480.6783696855,0.0,7.219257108516221,146926086.5551878,0.0050000000000000044,,298.56050141379325,4256.00418,22302.6775,0.0,-2.8776980798284058e-12,5.57,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.229163503681457e-07,1133537.7415140255,4824341366.071452
III - Central Luzon,EQ,2000,3491412224157,a,helped,621859,14419.224,15573.959716184301,0.01665555279319534,13698.0571540057,13097.430168687975,600.6269853177262,13097.46,13097.46,600.6269853177262,13097.43,0.03,13097.46,42967.0,41083.0,41083.0,1884.0,0.08400922942424362,2113493.825836213,0.0,9.404440185017783,174849788.9733589,0.0050000000000000044,,0.0,4256.00418,22302.6775,0.0,-3.751665644813329e-12,6.63,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.775467803674921e-07,1133537.7415140255,4824341366.071452
III - Central Luzon,EQ,2000,3491412226171,a,helped,621861,41470.45700000002,15573.959716184301,0.00982111021943634,39396.539457337225,37669.25866835026,1727.2807889869641,37669.34,37669.34,1727.2807889869641,37669.26,0.08,37669.34,123576.0,118158.0,118158.0,5418.0,0.08400922942424362,1340519.6067474927,0.0,10.115878440126165,71840290.90435402,0.0050000000000000044,,0.0,608.0006364999999,22302.6775,0.0,3.410605131648481e-12,42419.56,0.0,0.025048748102903654,10.0,7.764932562620386,10.019267822736055,-1.0,3.0,1.1841092346096327e-07,1133537.7415140255,689191668.3373
III - Central Luzon,EQ,2000,3491732012217,a,helped,621868,16436.07,15573.959716184301,0.015600230114451502,15459.198646867804,14782.058669789858,677.139977077946,14775.54,14775.54,677.139977077946,14775.51,0.03,14775.54,48457.0,46333.0,46333.0,2124.0,0.08400922942424362,1973804.1134956763,0.0,9.377003144550713,172703434.83683935,0.0050000000000000044,,174.16029791734238,3727.4312099999997,22302.6775,0.0,4.718003765447065e-12,7.48,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.7457300055461867e-07,1133537.7415140255,4225183955.432291
III - Central Luzon,EQ,2000,3491732016293,a,helped,621872,38291.047000000006,15573.959716184301,0.010220717272339582,36376.18910760254,34781.21203353429,1594.9770740682504,34781.28,34781.28,1594.9770740682504,34781.21,0.07,34781.28,114102.0,109099.0,109099.0,5003.0,0.08400922942424362,1372320.4203659187,0.0,9.950964280785719,169441620.32517725,0.0050000000000000044,,0.0,1553.0963849999998,22302.6775,0.0,2.8421709430404007e-12,39167.39,0.0,0.025048748102903654,10.0,7.6878612716762635,10.019267822736055,-1.0,3.0,1.3346092720237685e-07,1133537.7415140255,1760493368.6064973
III - Central Luzon,EQ,2000,3492616010171,a,helped,621907,19525.645999999997,15573.959716184301,0.014312888564654281,17003.4554447809,16262.873445368436,740.5819994124618,16197.46,16197.46,740.5819994124618,16197.43,0.03,16197.46,52993.0,50670.0,50670.0,2323.0,0.08400922942424362,1262334.0867347254,0.0,6.536391191392528,234029206.03025606,0.0050000000000000044,,1741.602923625077,4618.683875,22302.6775,0.0,-1.1908696251339279e-11,8.17,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.665151095296484e-07,1133537.7415140255,5235452488.434748
III - Central Luzon,EQ,2000,3492616015263,a,helped,621912,62223.91000000002,15573.959716184301,0.008017728517667095,59112.66221741655,56520.784621539104,2591.8775958774486,56520.9,56520.9,2591.8775958774486,56520.78,0.12,56520.9,185420.0,177290.0,177290.0,8130.0,0.08400922942424362,1164560.567034453,0.0,10.764695515025393,545898784.3625598,0.0050000000000000044,,0.0,3079.12252,22302.6775,0.0,-2.2808421817899216e-12,63647.99,0.0,0.025048748102903654,10.0,8.131021194604973,10.019267822736055,-1.0,3.0,6.44264280215362e-08,1133537.7415140255,3490301587.165775
III - Central Luzon,EQ,2000,3492932017173,a,helped,621956,15650.408999999996,15573.959716184301,0.015987006437219158,13494.608188136848,12905.458151583156,589.1500365536931,12872.43,12872.43,589.1500365536931,12872.4,0.03,12872.43,42156.0,40308.0,40308.0,1848.0,0.08400922942424362,1217218.7161827765,0.0,5.642771811728414,166458153.4427568,0.015000000000000013,,879.8578217061406,4129.64677,22302.6775,0.0,2.2879476091475226e-12,12.23,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.107536306948643e-07,1133537.7415140255,4681110472.916491
III - Central Luzon,EQ,2000,3541627213159,a,helped,622049,24429.359,15573.959716184301,0.012795991997600011,22662.111055936773,21670.311400244922,991.7996556918504,21647.26,21647.26,991.7996556918504,21647.21,0.05,21647.26,70964.0,67853.0,67853.0,3111.0,0.08400922942424362,1132657.1239435363,0.0,6.560176400348725,384284275.5402651,0.0050000000000000044,,614.6833777851555,5663.470504999999,22302.6775,0.0,-1.978150976356119e-11,33295.43,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.6189782543209605e-07,1133537.7415140255,6419757565.368997
III - Central Luzon,EQ,2000,3546212188003,a,helped,622103,34053.988000000005,15573.959716184301,0.010837921631774529,32350.968132750302,30932.608547995227,1418.3595847550762,30932.68,30932.68,1418.3595847550762,30932.61,0.07,30932.68,101476.0,97027.0,97027.0,4449.0,0.08400922942424362,1274436.7703118892,0.0,8.714917966756396,201520924.36281866,0.0050000000000000044,,0.0,2076.9527949999997,22302.6775,0.0,2.970068635477219e-11,46413.5,0.0,0.025048748102903654,10.0,6.917148362235041,10.019267822736055,-1.0,3.0,1.5912852309360253e-07,1133537.7415140255,2354304380.4755425
III - Central Luzon,EQ,2000,3691021115292,a,helped,622116,36963.555000000015,15573.959716184301,0.01040262945544065,35114.99996008825,33575.49480504616,1539.505155042091,33575.56,33575.56,1539.505155042091,33575.49,0.07,33575.56,110146.0,105317.0,105317.0,4829.0,0.08400922942424362,1425184.9983165564,0.0,10.15357847315486,64744454.49594497,0.0050000000000000044,,0.0,614.7565709999999,22302.6775,0.0,-1.5546675058430992e-11,34191.15,0.0,0.025048748102903654,10.0,7.803468208092447,10.019267822736055,-1.0,3.0,1.407146776796854e-07,1133537.7415140255,696849775.0722466
III - Central Luzon,EQ,2000,3691021120387,a,helped,622121,15945.557000000004,15573.959716184301,0.01583835775352051,15147.978347861868,14483.909340209626,664.0690076522418,14483.94,14483.94,664.0690076522418,14483.91,0.03,14483.94,47515.0,45432.0,45432.0,2083.0,0.08400922942424362,2124531.1566370414,0.0,9.9413181454549,195507753.93100798,0.0050000000000000044,,0.0,4303.29594,22302.6775,0.0,-1.376143643483374e-11,7.33,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.966385857051122e-07,1133537.7415140255,4877948360.894075
III - Central Luzon,EQ,2000,3691414016239,a,helped,622132,27099.414000000008,15573.959716184301,0.012149266140860131,25048.744273816676,23952.695666851527,1096.04860696515,23923.3,23923.3,1096.04860696515,23923.25,0.05,23923.3,78417.0,74979.0,74979.0,3438.0,0.08400922942424362,1266802.4954354512,0.0,7.727693364186476,186319769.88411468,0.0050000000000000044,,783.7213406280408,2484.95414,22302.6775,0.0,-3.2720492981752614e-12,25066.5,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.2416104903338738e-07,1133537.7415140255,2816789303.621527
III - Central Luzon,EQ,2000,3691414020302,a,helped,622136,34898.93,15573.959716184301,0.010705918669219999,32320.36293604622,30903.27856782048,1417.0843682257391,30903.35,30903.35,1417.0843682257391,30903.28,0.07,30903.35,101380.0,96935.0,96935.0,4445.0,0.08400922942424362,1216607.2257905847,0.0,8.422043266780316,270989494.3063827,0.015000000000000013,,0.0,2795.5735500000005,22302.6775,0.0,-2.2737367544323206e-13,32289.04,0.0,0.025048748102903654,10.0,7.649325626204202,10.019267822736055,-1.0,3.0,1.533846262510054e-07,1133537.7415140255,3168888128.1033473
III - Central Luzon,EQ,2000,3691642048002,a,helped,622145,18394.98999999999,15573.959716184301,0.014746203319518841,15918.246183702617,15225.166000007957,693.0801836946586,15159.75,15159.75,693.0801836946586,15159.72,0.03,15159.75,49589.0,47415.0,47415.0,2174.0,0.08400922942424362,1231681.315475706,0.0,6.190263730068878,83170131.05551887,0.0050000000000000044,,1741.6030096529169,1754.08532,22302.6775,0.0,-5.968558980384842e-13,7.76,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.0082118336348234e-07,1133537.7415140255,1988321912.0557065
III - Central Luzon,EQ,2000,3691652411242,a,helped,622147,26144.407999999996,15573.959716184301,0.012369170884390603,24174.47779872954,23116.685687644498,1057.79211108504,23088.69,23088.69,1057.79211108504,23088.64,0.05,23088.69,75682.0,72364.0,72364.0,3318.0,0.08400922942424362,1277180.4008443172,0.0,7.652488266542211,321043763.2391742,0.0050000000000000044,,746.4012709713735,4436.502755,22302.6775,0.0,-1.2789769243681803e-11,24183.14,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.3655480905114786e-07,1133537.7415140255,5028943313.123452
III - Central Luzon,EQ,2000,3691688210296,a,helped,622160,24037.195000000007,15573.959716184301,0.01289995223809588,22834.983586705293,21833.93861117575,1001.0449755295436,21833.99,21833.99,1001.0449755295436,21833.94,0.05,21833.99,71627.0,68487.0,68487.0,3140.0,0.08400922942424362,1563587.6704587329,0.0,8.983077599720442,381959095.9685954,0.0050000000000000044,,0.0,5577.091850000001,22302.6775,0.0,-9.29389898374211e-12,22234.33,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.6833314448911107e-07,1133537.7415140255,6321844099.865279
III - Central Luzon,EQ,2000,3691699014476,a,helped,622167,45329.395000000004,15573.959716184301,0.009393772417129157,43062.46817504876,41174.51010336533,1887.958071683426,41174.6,41174.6,1887.958071683426,41174.51,0.09,41174.6,135075.0,129153.0,129153.0,5922.0,0.08400922942424362,1338807.8259160887,0.0,10.562560864221515,282854776.41616964,0.005,,0.0,2190.07053,22302.6775,0.0,-9.492850949754938e-12,41929.53,0.0,0.025048748102903654,10.0,8.015414258188784,10.019267822736055,-1.0,3.0,1.0361678572071342e-07,1133537.7415140255,2482527602.332625
III - Central Luzon,EQ,2000,3691722108001,a,helped,622178,35696.492000000006,15573.959716184301,0.010585642583390934,33911.51436052646,32424.61188731952,1486.90247320694,32424.68,32424.68,1486.90247320694,32424.61,0.07,32424.68,106371.0,101707.0,101707.0,4664.0,0.08400922942424362,1440121.9109493014,0.0,10.082611845296507,269682445.2600846,0.0050000000000000044,,0.0,2651.5566849999996,22302.6775,0.0,1.8189894035458565e-12,33019.13,0.0,0.025048748102903654,10.0,7.745664739884355,10.019267822736055,-1.0,3.0,1.48272869269492e-07,1133537.7415140255,3005639576.2113156
III - Central Luzon,EQ,2000,3697192218001,a,helped,622181,18666.633000000005,15573.959716184301,0.014638514295037017,16675.667965996246,15944.650090553812,731.0178754424342,15942.59,15942.59,731.0178754424342,15942.56,0.03,15942.59,52296.0,50003.0,50003.0,2293.0,0.08400922942424362,1447464.2482266475,0.0,7.328276732925178,248942066.04717675,0.015000000000000013,,55.6815295582623,4978.532095,22302.6775,0.0,2.8137492336099967e-12,17.81,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.921037686613599e-07,1133537.7415140255,5643354027.021389
III - Central Luzon,EQ,2000,3699280198002,a,helped,622183,19981.304999999993,15573.959716184301,0.014148749941779818,17822.9322052558,17045.050122360233,777.8820828955688,16996.01,16996.01,777.8820828955688,16995.97,0.04,16996.01,55649.0,53209.0,53209.0,2440.0,0.08400922942424362,1416276.6413585104,0.0,7.418584327886159,147777774.7159666,0.0050000000000000044,,1306.202192609222,2777.30201,22302.6775,0.0,9.919176591210999e-12,8.58,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.5404969649829734e-07,1133537.7415140255,3148176647.917763
III - Central Luzon,EQ,2000,3711324211237,a,helped,622191,36140.74600000001,15573.959716184301,0.010520380297424905,34333.611031737004,32828.21791885468,1505.3931128823262,32828.29,32828.29,1505.3931128823262,32828.22,0.07,32828.29,107695.0,102973.0,102973.0,4722.0,0.08400922942424362,1647198.7635124659,0.0,11.603942946353133,391351609.1703693,0.0050000000000000044,,0.0,3800.518415,22302.6775,0.0,-6.821210263296962e-12,14711.78,0.0,0.025048748102903654,10.0,8.574181117533696,10.019267822736055,-1.0,3.0,1.4554735944610695e-07,1133537.7415140255,4308031060.721564
III - Central Luzon,EQ,2000,3711324212260,a,helped,622192,45542.88700000002,15573.959716184301,0.009371728897110729,43265.546407345675,41368.66181995689,1896.884587388785,41368.75,41368.75,1896.884587388785,41368.66,0.09,41368.75,135712.0,129762.0,129762.0,5950.0,0.08400922942424362,1528156.2942693064,0.0,12.084789057073635,151742737.3844332,0.0050000000000000044,,0.0,1169.390245,22302.6775,0.0,2.7284841053187847e-12,18539.1,0.0,0.025048748102903654,10.0,8.786127167630042,10.019267822736055,-1.0,3.0,1.0288905155607204e-07,1133537.7415140255,1325547977.265833
III - Central Luzon,EQ,2000,3711329019354,a,helped,622199,39553.027000000024,15573.959716184301,0.010056344274113315,37574.892645179316,35927.63169340825,1647.2609517710673,35927.71,35927.71,1647.2609517710673,35927.63,0.08,35927.71,117862.0,112695.0,112695.0,5167.0,0.08400922942424362,1601332.4412796453,0.0,11.801368887304847,197562721.92022717,0.0050000000000000044,,0.0,1753.07072,22302.6775,0.0,-1.375610736431554e-11,16100.81,0.0,0.025048748102903654,10.0,8.651252408477822,10.019267822736055,-1.0,3.0,1.2712483767820487e-07,1133537.7415140255,1987171824.6631665
III - Central Luzon,EQ,2000,3711329022411,a,helped,622201,14721.780000000004,15573.959716184301,0.016483515239440086,13985.29967723886,13372.239330760098,613.0603464787619,13372.27,13372.27,613.0603464787619,13372.24,0.03,13372.27,43868.0,41945.0,41945.0,1923.0,0.08400922942424362,2117599.336497485,0.0,9.52105282508534,196087222.8954841,0.0050000000000000044,,0.0,4674.85538,22302.6775,0.0,1.1114664744127367e-11,6.77,0.0,0.025048748102903654,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.598343148532337e-07,1133537.7415140255,5299125009.349892
III - Central Luzon,EQ,2000,34923190138001,a,helped,622265,29054.608999999997,15573.959716184301,0.01173336222101098,27292.31909115865,26096.803594905214,1195.5154962534357,26083.77,26083.77,1195.5154962534357,26083.71,0.06,26083.77,85540.0,81790.0,81790.0,3750.0,0.08400922942424362,1351712.0563948718,0.0,8.537932675295954,143632909.85241905,0.005000000000000001,,348.3205733644296,1756.1145199999999,22302.6775,0.0,7.44648787076585e-12,29719.4,0.0,0.025048748102903654,10.0,7.244701348747561,10.019267822736055,-1.0,3.0,2.0191912100780603e-07,1133537.7415140255,1990622086.8407867
